,image,actual,group,spurious,svm_score
20,001.Black_footed_Albatross/Black_Footed_Albatross_0001_796111.jpg,1,2,0,-0.36111483
21,001.Black_footed_Albatross/Black_Footed_Albatross_0037_796120.jpg,1,3,1,0.563052
22,001.Black_footed_Albatross/Black_Footed_Albatross_0082_796121.jpg,1,2,0,-0.23263305
23,001.Black_footed_Albatross/Black_Footed_Albatross_0050_796125.jpg,1,2,0,-0.3032042
24,001.Black_footed_Albatross/Black_Footed_Albatross_0078_796126.jpg,1,2,0,-0.922175
25,001.Black_footed_Albatross/Black_Footed_Albatross_0045_796129.jpg,1,2,0,-1.2610976
26,001.Black_footed_Albatross/Black_Footed_Albatross_0088_796133.jpg,1,2,0,-0.88478374
27,001.Black_footed_Albatross/Black_Footed_Albatross_0003_796136.jpg,1,3,1,0.11511821
28,001.Black_footed_Albatross/Black_Footed_Albatross_0035_796140.jpg,1,2,0,-0.981183
29,001.Black_footed_Albatross/Black_Footed_Albatross_0058_796074.jpg,1,2,0,0.17643602
30,002.Laysan_Albatross/Laysan_Albatross_0002_1027.jpg,1,2,0,-0.4029847
31,002.Laysan_Albatross/Laysan_Albatross_0082_524.jpg,1,2,0,0.74376553
32,002.Laysan_Albatross/Laysan_Albatross_0070_788.jpg,1,2,0,-0.19939043
33,002.Laysan_Albatross/Laysan_Albatross_0053_543.jpg,1,3,1,0.33628246
34,002.Laysan_Albatross/Laysan_Albatross_0001_545.jpg,1,2,0,0.71347034
35,002.Laysan_Albatross/Laysan_Albatross_0023_1059.jpg,1,2,0,0.2384867
36,002.Laysan_Albatross/Laysan_Albatross_0060_777.jpg,1,3,1,0.34753036
37,002.Laysan_Albatross/Laysan_Albatross_0080_821.jpg,1,3,1,0.7818112
38,002.Laysan_Albatross/Laysan_Albatross_0091_602.jpg,1,3,1,0.578589
39,002.Laysan_Albatross/Laysan_Albatross_0102_611.jpg,1,2,0,-0.13367471
40,002.Laysan_Albatross/Laysan_Albatross_0017_614.jpg,1,3,1,1.226905
41,002.Laysan_Albatross/Laysan_Albatross_0035_876.jpg,1,2,0,0.9421271
42,002.Laysan_Albatross/Laysan_Albatross_0098_621.jpg,1,3,1,-0.11534662
43,002.Laysan_Albatross/Laysan_Albatross_0034_628.jpg,1,2,0,0.5903352
44,002.Laysan_Albatross/Laysan_Albatross_0104_630.jpg,1,2,0,-0.7115253
45,002.Laysan_Albatross/Laysan_Albatross_0058_637.jpg,1,2,0,1.0764238
46,002.Laysan_Albatross/Laysan_Albatross_0028_643.jpg,1,3,1,1.3277537
47,002.Laysan_Albatross/Laysan_Albatross_0033_658.jpg,1,3,1,1.1369454
48,002.Laysan_Albatross/Laysan_Albatross_0075_668.jpg,1,2,0,-0.6890272
49,002.Laysan_Albatross/Laysan_Albatross_0064_674.jpg,1,2,0,0.6667428
50,002.Laysan_Albatross/Laysan_Albatross_0049_918.jpg,1,2,0,-0.42058682
51,002.Laysan_Albatross/Laysan_Albatross_0012_696.jpg,1,2,0,-0.472718
52,002.Laysan_Albatross/Laysan_Albatross_0037_699.jpg,1,3,1,1.228388
53,002.Laysan_Albatross/Laysan_Albatross_0042_801.jpg,1,3,1,1.4515011
54,002.Laysan_Albatross/Laysan_Albatross_0004_930.jpg,1,2,0,0.39793733
55,002.Laysan_Albatross/Laysan_Albatross_0093_725.jpg,1,2,0,-0.40162557
56,002.Laysan_Albatross/Laysan_Albatross_0021_737.jpg,1,3,1,1.4668936
57,002.Laysan_Albatross/Laysan_Albatross_0059_488.jpg,1,3,1,0.63943666
58,002.Laysan_Albatross/Laysan_Albatross_0103_504.jpg,1,3,1,1.2634207
59,002.Laysan_Albatross/Laysan_Albatross_0079_506.jpg,1,2,0,0.054193225
60,003.Sooty_Albatross/Sooty_Albatross_0003_1078.jpg,1,2,0,0.21904007
61,003.Sooty_Albatross/Sooty_Albatross_0044_1105.jpg,1,3,1,0.63043845
62,003.Sooty_Albatross/Sooty_Albatross_0071_1116.jpg,1,3,1,0.763918
63,003.Sooty_Albatross/Sooty_Albatross_0030_1122.jpg,1,3,1,1.0904405
64,003.Sooty_Albatross/Sooty_Albatross_0054_796347.jpg,1,2,0,-0.4036449
65,003.Sooty_Albatross/Sooty_Albatross_0033_1128.jpg,1,2,0,-0.5989121
66,003.Sooty_Albatross/Sooty_Albatross_0048_1130.jpg,1,3,1,-0.09372616
67,003.Sooty_Albatross/Sooty_Albatross_0024_1161.jpg,1,2,0,-0.5541244
68,003.Sooty_Albatross/Sooty_Albatross_0005_796342.jpg,1,2,0,-0.46367186
69,003.Sooty_Albatross/Sooty_Albatross_0042_1210.jpg,1,3,1,-0.16519155
70,003.Sooty_Albatross/Sooty_Albatross_0046_1211.jpg,1,3,1,0.8992899
71,003.Sooty_Albatross/Sooty_Albatross_0049_796350.jpg,1,3,1,0.5730253
72,003.Sooty_Albatross/Sooty_Albatross_0050_796351.jpg,1,3,1,0.34967268
73,003.Sooty_Albatross/Sooty_Albatross_0010_796355.jpg,1,3,1,0.60905373
74,003.Sooty_Albatross/Sooty_Albatross_0029_796357.jpg,1,2,0,-0.5996661
75,003.Sooty_Albatross/Sooty_Albatross_0069_796358.jpg,1,3,1,0.65387297
76,003.Sooty_Albatross/Sooty_Albatross_0020_796359.jpg,1,2,0,-0.31979164
77,003.Sooty_Albatross/Sooty_Albatross_0076_796365.jpg,1,2,0,-0.2766588
78,003.Sooty_Albatross/Sooty_Albatross_0004_796366.jpg,1,2,0,-0.59392977
79,003.Sooty_Albatross/Sooty_Albatross_0065_796367.jpg,1,2,0,-0.4410487
80,003.Sooty_Albatross/Sooty_Albatross_0007_796372.jpg,1,2,0,-0.2099986
81,003.Sooty_Albatross/Sooty_Albatross_0051_796374.jpg,1,3,1,0.3012344
82,003.Sooty_Albatross/Sooty_Albatross_0067_796376.jpg,1,3,1,0.95009714
83,003.Sooty_Albatross/Sooty_Albatross_0066_796382.jpg,1,3,1,0.082005285
84,003.Sooty_Albatross/Sooty_Albatross_0036_796387.jpg,1,2,0,0.09451316
85,003.Sooty_Albatross/Sooty_Albatross_0006_796390.jpg,1,2,0,0.10767139
86,003.Sooty_Albatross/Sooty_Albatross_0002_796395.jpg,1,3,1,0.8024788
87,003.Sooty_Albatross/Sooty_Albatross_0013_796402.jpg,1,3,1,0.4421404
88,004.Groove_billed_Ani/Groove_Billed_Ani_0068_1538.jpg,0,0,0,1.0032586
89,004.Groove_billed_Ani/Groove_Billed_Ani_0094_1540.jpg,0,1,1,-0.13852794
90,004.Groove_billed_Ani/Groove_Billed_Ani_0080_1549.jpg,0,0,0,0.5344921
91,004.Groove_billed_Ani/Groove_Billed_Ani_0037_1560.jpg,0,1,1,-0.35778657
92,004.Groove_billed_Ani/Groove_Billed_Ani_0017_1561.jpg,0,1,1,-0.72278833
93,004.Groove_billed_Ani/Groove_Billed_Ani_0031_1588.jpg,0,1,1,-0.96965736
94,004.Groove_billed_Ani/Groove_Billed_Ani_0107_1590.jpg,0,1,1,-1.1159527
95,004.Groove_billed_Ani/Groove_Billed_Ani_0035_1591.jpg,0,0,0,0.83664745
96,004.Groove_billed_Ani/Groove_Billed_Ani_0109_1592.jpg,0,0,0,0.4560601
97,004.Groove_billed_Ani/Groove_Billed_Ani_0075_1617.jpg,0,0,0,0.5997526
98,004.Groove_billed_Ani/Groove_Billed_Ani_0029_1620.jpg,0,0,0,1.1813108
99,004.Groove_billed_Ani/Groove_Billed_Ani_0108_1639.jpg,0,0,0,0.97817075
100,004.Groove_billed_Ani/Groove_Billed_Ani_0100_1646.jpg,0,0,0,1.2520877
101,004.Groove_billed_Ani/Groove_Billed_Ani_0046_1663.jpg,0,1,1,0.18538521
102,004.Groove_billed_Ani/Groove_Billed_Ani_0053_1672.jpg,0,1,1,-1.1477764
103,004.Groove_billed_Ani/Groove_Billed_Ani_0088_1678.jpg,0,0,0,0.7792735
104,004.Groove_billed_Ani/Groove_Billed_Ani_0082_1697.jpg,0,0,0,0.50700843
105,004.Groove_billed_Ani/Groove_Billed_Ani_0101_1700.jpg,0,1,1,-1.1888839
106,004.Groove_billed_Ani/Groove_Billed_Ani_0010_1704.jpg,0,1,1,-0.94536245
107,004.Groove_billed_Ani/Groove_Billed_Ani_0040_1715.jpg,0,1,1,-1.2637948
108,004.Groove_billed_Ani/Groove_Billed_Ani_0074_1730.jpg,0,0,0,1.524472
109,004.Groove_billed_Ani/Groove_Billed_Ani_0059_1480.jpg,0,0,0,1.0893164
110,004.Groove_billed_Ani/Groove_Billed_Ani_0005_1750.jpg,0,0,0,0.5503452
111,004.Groove_billed_Ani/Groove_Billed_Ani_0014_1755.jpg,0,0,0,1.2679564
112,004.Groove_billed_Ani/Groove_Billed_Ani_0060_1505.jpg,0,1,1,-0.7877207
113,004.Groove_billed_Ani/Groove_Billed_Ani_0087_1765.jpg,0,0,0,0.7857252
114,004.Groove_billed_Ani/Groove_Billed_Ani_0062_1767.jpg,0,0,0,1.1764109
115,004.Groove_billed_Ani/Groove_Billed_Ani_0092_1516.jpg,0,0,0,0.2583944
116,004.Groove_billed_Ani/Groove_Billed_Ani_0009_1522.jpg,0,0,0,0.83240306
117,004.Groove_billed_Ani/Groove_Billed_Ani_0078_1780.jpg,0,0,0,1.2223922
118,005.Crested_Auklet/Crested_Auklet_0006_1813.jpg,1,3,1,0.62809765
119,005.Crested_Auklet/Crested_Auklet_0042_794902.jpg,1,3,1,0.6667575
120,005.Crested_Auklet/Crested_Auklet_0041_794910.jpg,1,3,1,0.3753681
121,005.Crested_Auklet/Crested_Auklet_0044_1825.jpg,1,3,1,0.12017278
122,005.Crested_Auklet/Crested_Auklet_0011_794927.jpg,1,2,0,-0.57141876
123,005.Crested_Auklet/Crested_Auklet_0059_794929.jpg,1,3,1,1.2969276
124,005.Crested_Auklet/Crested_Auklet_0021_794938.jpg,1,2,0,0.35703173
125,005.Crested_Auklet/Crested_Auklet_0074_794949.jpg,1,2,0,0.060253505
126,005.Crested_Auklet/Crested_Auklet_0028_794951.jpg,1,3,1,0.9431433
127,005.Crested_Auklet/Crested_Auklet_0053_794966.jpg,1,3,1,1.0149305
128,005.Crested_Auklet/Crested_Auklet_0068_785253.jpg,1,2,0,-0.8846579
129,005.Crested_Auklet/Crested_Auklet_0070_785261.jpg,1,3,1,0.40232196
130,005.Crested_Auklet/Crested_Auklet_0036_794905.jpg,1,2,0,-0.22885549
131,005.Crested_Auklet/Crested_Auklet_0048_1791.jpg,1,2,0,-0.7422416
132,006.Least_Auklet/Least_Auklet_0014_1901.jpg,1,2,0,-0.5889341
133,006.Least_Auklet/Least_Auklet_0032_795068.jpg,1,3,1,-0.25154775
134,006.Least_Auklet/Least_Auklet_0039_795081.jpg,1,2,0,-0.5097975
135,006.Least_Auklet/Least_Auklet_0025_795087.jpg,1,3,1,0.36157006
136,006.Least_Auklet/Least_Auklet_0028_795094.jpg,1,2,0,-0.19444895
137,006.Least_Auklet/Least_Auklet_0055_795106.jpg,1,3,1,0.6051411
138,006.Least_Auklet/Least_Auklet_0041_795107.jpg,1,3,1,-0.30272335
139,006.Least_Auklet/Least_Auklet_0004_795112.jpg,1,2,0,-0.5246938
140,006.Least_Auklet/Least_Auklet_0023_1898.jpg,1,3,1,-0.10271167
141,006.Least_Auklet/Least_Auklet_0046_795118.jpg,1,2,0,-0.86861664
142,006.Least_Auklet/Least_Auklet_0005_795119.jpg,1,3,1,-0.39073128
143,007.Parakeet_Auklet/Parakeet_Auklet_0017_795924.jpg,1,2,0,0.087551214
144,007.Parakeet_Auklet/Parakeet_Auklet_0072_795929.jpg,1,3,1,0.9212511
145,007.Parakeet_Auklet/Parakeet_Auklet_0030_795930.jpg,1,2,0,-0.28906354
146,007.Parakeet_Auklet/Parakeet_Auklet_0058_795942.jpg,1,2,0,-0.6353815
147,007.Parakeet_Auklet/Parakeet_Auklet_0020_795947.jpg,1,3,1,0.74832004
148,007.Parakeet_Auklet/Parakeet_Auklet_0064_795954.jpg,1,2,0,-0.21666041
149,007.Parakeet_Auklet/Parakeet_Auklet_0039_795955.jpg,1,3,1,0.37248996
150,007.Parakeet_Auklet/Parakeet_Auklet_0050_795957.jpg,1,2,0,-0.6187695
151,007.Parakeet_Auklet/Parakeet_Auklet_0031_795960.jpg,1,3,1,0.3448042
152,007.Parakeet_Auklet/Parakeet_Auklet_0026_795962.jpg,1,3,1,-0.6708932
153,007.Parakeet_Auklet/Parakeet_Auklet_0055_795963.jpg,1,3,1,0.8300092
154,007.Parakeet_Auklet/Parakeet_Auklet_0067_795964.jpg,1,2,0,-0.35777843
155,007.Parakeet_Auklet/Parakeet_Auklet_0015_795966.jpg,1,3,1,0.4982595
156,007.Parakeet_Auklet/Parakeet_Auklet_0013_795970.jpg,1,3,1,0.5864517
157,007.Parakeet_Auklet/Parakeet_Auklet_0051_795971.jpg,1,3,1,0.8074451
158,007.Parakeet_Auklet/Parakeet_Auklet_0040_795974.jpg,1,2,0,-0.1963009
159,007.Parakeet_Auklet/Parakeet_Auklet_0016_795977.jpg,1,2,0,-0.5273099
160,007.Parakeet_Auklet/Parakeet_Auklet_0075_795981.jpg,1,2,0,-0.46159193
161,007.Parakeet_Auklet/Parakeet_Auklet_0061_795990.jpg,1,2,0,-0.036127612
162,007.Parakeet_Auklet/Parakeet_Auklet_0008_795992.jpg,1,2,0,-0.21937473
163,007.Parakeet_Auklet/Parakeet_Auklet_0034_795994.jpg,1,2,0,-0.7014595
164,007.Parakeet_Auklet/Parakeet_Auklet_0010_795995.jpg,1,2,0,0.072529465
165,007.Parakeet_Auklet/Parakeet_Auklet_0070_795998.jpg,1,3,1,0.37939572
166,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0042_2101.jpg,1,3,1,0.7670311
167,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0027_797496.jpg,1,3,1,1.0384796
168,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0034_797497.jpg,1,3,1,0.403559
169,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0037_797499.jpg,1,3,1,0.8371849
170,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0044_797502.jpg,1,2,0,0.05056331
171,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0040_797503.jpg,1,2,0,-0.67623127
172,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0025_797508.jpg,1,3,1,0.5585486
173,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0051_797510.jpg,1,3,1,0.7462303
174,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0041_797515.jpg,1,3,1,1.4908793
175,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0046_797532.jpg,1,2,0,-0.5422562
176,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0003_797535.jpg,1,3,1,0.24270819
177,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0045_797536.jpg,1,2,0,-1.5478308
178,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0001_797538.jpg,1,3,1,0.08496072
179,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0004_797541.jpg,1,3,1,0.8272945
180,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0048_2162.jpg,1,2,0,0.088246845
181,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0035_2166.jpg,1,3,1,0.64713293
182,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0022_2170.jpg,1,2,0,-0.6627989
183,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0039_2174.jpg,1,2,0,-0.96196216
184,009.Brewer_Blackbird/Brewer_Blackbird_0099_2560.jpg,0,0,0,0.5309117
185,009.Brewer_Blackbird/Brewer_Blackbird_0106_2608.jpg,0,0,0,1.5277281
186,009.Brewer_Blackbird/Brewer_Blackbird_0009_2616.jpg,0,0,0,0.4983791
187,009.Brewer_Blackbird/Brewer_Blackbird_0102_2620.jpg,0,1,1,-1.3488337
188,009.Brewer_Blackbird/Brewer_Blackbird_0101_2630.jpg,0,1,1,0.6436995
189,009.Brewer_Blackbird/Brewer_Blackbird_0054_2631.jpg,0,1,1,-0.54800475
190,009.Brewer_Blackbird/Brewer_Blackbird_0096_2634.jpg,0,1,1,0.69947433
191,009.Brewer_Blackbird/Brewer_Blackbird_0041_2653.jpg,0,0,0,1.0401837
192,009.Brewer_Blackbird/Brewer_Blackbird_0090_2658.jpg,0,1,1,-0.5079517
193,009.Brewer_Blackbird/Brewer_Blackbird_0017_2668.jpg,0,1,1,-0.9299154
194,009.Brewer_Blackbird/Brewer_Blackbird_0137_2680.jpg,0,1,1,-0.14219846
195,009.Brewer_Blackbird/Brewer_Blackbird_0028_2682.jpg,0,0,0,0.6144618
196,009.Brewer_Blackbird/Brewer_Blackbird_0046_2688.jpg,0,0,0,1.6490443
197,009.Brewer_Blackbird/Brewer_Blackbird_0012_2691.jpg,0,1,1,-0.34897417
198,009.Brewer_Blackbird/Brewer_Blackbird_0066_2693.jpg,0,0,0,1.2947397
199,009.Brewer_Blackbird/Brewer_Blackbird_0016_2225.jpg,0,1,1,0.113771915
200,009.Brewer_Blackbird/Brewer_Blackbird_0104_2230.jpg,0,0,0,0.9010577
201,009.Brewer_Blackbird/Brewer_Blackbird_0025_2231.jpg,0,0,0,0.7080796
202,009.Brewer_Blackbird/Brewer_Blackbird_0080_2234.jpg,0,0,0,1.7697102
203,009.Brewer_Blackbird/Brewer_Blackbird_0127_2235.jpg,0,1,1,-0.011397847
204,009.Brewer_Blackbird/Brewer_Blackbird_0049_2258.jpg,0,1,1,-0.94870955
205,009.Brewer_Blackbird/Brewer_Blackbird_0010_2269.jpg,0,1,1,0.6290677
206,009.Brewer_Blackbird/Brewer_Blackbird_0061_2270.jpg,0,1,1,-0.3991316
207,009.Brewer_Blackbird/Brewer_Blackbird_0015_2286.jpg,0,1,1,-1.3284439
208,009.Brewer_Blackbird/Brewer_Blackbird_0038_2294.jpg,0,1,1,0.43277076
209,009.Brewer_Blackbird/Brewer_Blackbird_0042_2302.jpg,0,0,0,0.9763905
210,009.Brewer_Blackbird/Brewer_Blackbird_0065_2310.jpg,0,1,1,0.41447717
211,009.Brewer_Blackbird/Brewer_Blackbird_0027_2329.jpg,0,1,1,-0.05950604
212,009.Brewer_Blackbird/Brewer_Blackbird_0004_2345.jpg,0,0,0,0.8780612
213,010.Red_winged_Blackbird/Red_Winged_Blackbird_0022_4483.jpg,0,0,0,1.1116798
214,010.Red_winged_Blackbird/Red_Winged_Blackbird_0017_4116.jpg,0,1,1,-0.699091
215,010.Red_winged_Blackbird/Red_Winged_Blackbird_0058_4141.jpg,0,1,1,-0.06022865
216,010.Red_winged_Blackbird/Red_Winged_Blackbird_0074_4146.jpg,0,0,0,0.28637713
217,010.Red_winged_Blackbird/Red_Winged_Blackbird_0042_3635.jpg,0,0,0,0.5764354
218,010.Red_winged_Blackbird/Red_Winged_Blackbird_0064_4936.jpg,0,0,0,0.449697
219,010.Red_winged_Blackbird/Red_Winged_Blackbird_0104_3918.jpg,0,1,1,-0.6999078
220,010.Red_winged_Blackbird/Red_Winged_Blackbird_0024_4180.jpg,0,0,0,0.88693684
221,010.Red_winged_Blackbird/Red_Winged_Blackbird_0089_4188.jpg,0,1,1,-1.2044976
222,010.Red_winged_Blackbird/Red_Winged_Blackbird_0109_4454.jpg,0,1,1,-0.43915278
223,010.Red_winged_Blackbird/Red_Winged_Blackbird_0053_4072.jpg,0,1,1,-0.1475586
224,010.Red_winged_Blackbird/Red_Winged_Blackbird_0006_6005.jpg,0,1,1,0.3803417
225,010.Red_winged_Blackbird/Red_Winged_Blackbird_0007_3706.jpg,0,0,0,0.50772804
226,010.Red_winged_Blackbird/Red_Winged_Blackbird_0013_5762.jpg,0,0,0,0.54469264
227,010.Red_winged_Blackbird/Red_Winged_Blackbird_0062_4233.jpg,0,1,1,-0.2989088
228,010.Red_winged_Blackbird/Red_Winged_Blackbird_0099_3985.jpg,0,1,1,0.75255316
229,010.Red_winged_Blackbird/Red_Winged_Blackbird_0071_3988.jpg,0,0,0,0.89519507
230,010.Red_winged_Blackbird/Red_Winged_Blackbird_0027_4123.jpg,0,0,0,0.57378846
231,010.Red_winged_Blackbird/Red_Winged_Blackbird_0088_4007.jpg,0,0,0,0.63682055
232,010.Red_winged_Blackbird/Red_Winged_Blackbird_0010_6386.jpg,0,0,0,0.82978946
233,010.Red_winged_Blackbird/Red_Winged_Blackbird_0045_4526.jpg,0,0,0,1.1288369
234,010.Red_winged_Blackbird/Red_Winged_Blackbird_0065_4026.jpg,0,0,0,1.0161153
235,010.Red_winged_Blackbird/Red_Winged_Blackbird_0039_4285.jpg,0,1,1,-1.3209406
236,010.Red_winged_Blackbird/Red_Winged_Blackbird_0029_4804.jpg,0,1,1,-1.0060055
237,010.Red_winged_Blackbird/Red_Winged_Blackbird_0009_5841.jpg,0,1,1,-0.7248621
238,010.Red_winged_Blackbird/Red_Winged_Blackbird_0011_5845.jpg,0,0,0,0.99488413
239,010.Red_winged_Blackbird/Red_Winged_Blackbird_0047_3802.jpg,0,0,0,1.0581965
240,010.Red_winged_Blackbird/Red_Winged_Blackbird_0094_5856.jpg,0,0,0,1.0509115
241,010.Red_winged_Blackbird/Red_Winged_Blackbird_0072_4338.jpg,0,1,1,0.09373796
242,010.Red_winged_Blackbird/Red_Winged_Blackbird_0078_5372.jpg,0,0,0,1.0059637
243,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,0,0,0,1.2810609
244,011.Rusty_Blackbird/Rusty_Blackbird_0020_6679.jpg,0,0,0,0.33511442
245,011.Rusty_Blackbird/Rusty_Blackbird_0104_6685.jpg,0,0,0,0.3272411
246,011.Rusty_Blackbird/Rusty_Blackbird_0043_2597.jpg,0,0,0,0.7020281
247,011.Rusty_Blackbird/Rusty_Blackbird_0109_6698.jpg,0,0,0,-0.17113216
248,011.Rusty_Blackbird/Rusty_Blackbird_0081_6967.jpg,0,0,0,1.2069341
249,011.Rusty_Blackbird/Rusty_Blackbird_0051_6715.jpg,0,0,0,1.8223224
250,011.Rusty_Blackbird/Rusty_Blackbird_0075_6717.jpg,0,0,0,1.372224
251,011.Rusty_Blackbird/Rusty_Blackbird_0112_3415.jpg,0,1,1,-0.2625608
252,011.Rusty_Blackbird/Rusty_Blackbird_0003_6749.jpg,0,0,0,1.2047713
253,011.Rusty_Blackbird/Rusty_Blackbird_0047_7009.jpg,0,1,1,-0.624089
254,011.Rusty_Blackbird/Rusty_Blackbird_0060_6756.jpg,0,0,0,1.6754204
255,011.Rusty_Blackbird/Rusty_Blackbird_0120_6762.jpg,0,1,1,-0.16782162
256,011.Rusty_Blackbird/Rusty_Blackbird_0026_6768.jpg,0,1,1,-0.3212867
257,011.Rusty_Blackbird/Rusty_Blackbird_0005_6771.jpg,0,0,0,0.96508217
258,011.Rusty_Blackbird/Rusty_Blackbird_0052_7035.jpg,0,0,0,0.31987357
259,011.Rusty_Blackbird/Rusty_Blackbird_0057_6935.jpg,0,1,1,-1.0381055
260,011.Rusty_Blackbird/Rusty_Blackbird_0111_3220.jpg,0,0,0,1.1966743
261,011.Rusty_Blackbird/Rusty_Blackbird_0105_6937.jpg,0,0,0,0.4324104
262,011.Rusty_Blackbird/Rusty_Blackbird_0022_6808.jpg,0,0,0,0.8664202
263,011.Rusty_Blackbird/Rusty_Blackbird_0100_6597.jpg,0,0,0,1.1230375
264,011.Rusty_Blackbird/Rusty_Blackbird_0092_2727.jpg,0,1,1,-0.8897008
265,011.Rusty_Blackbird/Rusty_Blackbird_0094_6582.jpg,0,0,0,1.1766798
266,011.Rusty_Blackbird/Rusty_Blackbird_0096_6846.jpg,0,0,0,0.57234746
267,011.Rusty_Blackbird/Rusty_Blackbird_0027_6593.jpg,0,1,1,-0.89055026
268,011.Rusty_Blackbird/Rusty_Blackbird_0056_6856.jpg,0,0,0,1.4854937
269,011.Rusty_Blackbird/Rusty_Blackbird_0080_6877.jpg,0,1,1,-0.87783843
270,011.Rusty_Blackbird/Rusty_Blackbird_0015_6885.jpg,0,1,1,-1.0575806
271,011.Rusty_Blackbird/Rusty_Blackbird_0013_6902.jpg,0,1,1,-1.2923377
272,011.Rusty_Blackbird/Rusty_Blackbird_0082_6906.jpg,0,0,0,1.333185
273,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0108_7937.jpg,0,0,0,0.8644053
274,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0015_8207.jpg,0,1,1,0.45924282
275,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0061_8208.jpg,0,1,1,-0.72820336
276,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0065_8481.jpg,0,0,0,1.0630797
277,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0009_8248.jpg,0,1,1,0.79133046
278,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0043_8250.jpg,0,1,1,0.09607994
279,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0088_8257.jpg,0,1,1,0.65599877
280,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0109_8271.jpg,0,1,1,-0.7871887
281,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0034_7736.jpg,0,1,1,-0.78325105
282,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0079_8535.jpg,0,1,1,0.07291304
283,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0049_8548.jpg,0,1,1,-0.19811113
284,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0042_8574.jpg,0,1,1,-0.27378514
285,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0024_8586.jpg,0,0,0,1.657998
286,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0080_8601.jpg,0,0,0,1.5817914
