,image,pred,logit_0,logit_1,actual,group,spurious,correct
28,001.Black_footed_Albatross/Black_Footed_Albatross_0035_796140.jpg,0,3.682676315307617,-4.448591709136963,1,2,0,0
29,001.Black_footed_Albatross/Black_Footed_Albatross_0058_796074.jpg,1,-4.295138835906982,3.15297269821167,1,2,0,1
30,002.Laysan_Albatross/Laysan_Albatross_0002_1027.jpg,1,-0.784662663936615,0.12733261287212372,1,2,0,1
31,002.Laysan_Albatross/Laysan_Albatross_0082_524.jpg,1,-6.596764087677002,5.389420986175537,1,2,0,1
32,002.Laysan_Albatross/Laysan_Albatross_0070_788.jpg,0,-0.546637237071991,-0.7354800701141357,1,2,0,0
33,002.Laysan_Albatross/Laysan_Albatross_0053_543.jpg,1,-5.442291736602783,4.245240688323975,1,3,1,1
34,002.Laysan_Albatross/Laysan_Albatross_0001_545.jpg,1,-5.269108295440674,4.092805862426758,1,2,0,1
35,002.Laysan_Albatross/Laysan_Albatross_0023_1059.jpg,1,-4.885095119476318,3.6825778484344482,1,2,0,1
36,002.Laysan_Albatross/Laysan_Albatross_0060_777.jpg,1,-6.156925678253174,5.081830024719238,1,3,1,1
37,002.Laysan_Albatross/Laysan_Albatross_0080_821.jpg,1,-5.2482991218566895,4.421254634857178,1,3,1,1
38,002.Laysan_Albatross/Laysan_Albatross_0091_602.jpg,1,-7.496862411499023,6.4486870765686035,1,3,1,1
39,002.Laysan_Albatross/Laysan_Albatross_0102_611.jpg,1,-5.1401801109313965,4.000802993774414,1,2,0,1
40,002.Laysan_Albatross/Laysan_Albatross_0017_614.jpg,1,-8.816256523132324,7.440001010894775,1,3,1,1
41,002.Laysan_Albatross/Laysan_Albatross_0035_876.jpg,1,-8.822341918945312,7.783127784729004,1,2,0,1
42,002.Laysan_Albatross/Laysan_Albatross_0098_621.jpg,1,-4.671010494232178,3.6696665287017822,1,3,1,1
43,002.Laysan_Albatross/Laysan_Albatross_0034_628.jpg,1,-4.778040885925293,3.647475004196167,1,2,0,1
44,002.Laysan_Albatross/Laysan_Albatross_0104_630.jpg,0,2.9108211994171143,-3.478821277618408,1,2,0,0
45,002.Laysan_Albatross/Laysan_Albatross_0058_637.jpg,1,-7.864925861358643,6.768722057342529,1,2,0,1
46,002.Laysan_Albatross/Laysan_Albatross_0028_643.jpg,1,-7.964504718780518,6.895321369171143,1,3,1,1
47,002.Laysan_Albatross/Laysan_Albatross_0033_658.jpg,1,-8.262173652648926,6.947969913482666,1,3,1,1
48,002.Laysan_Albatross/Laysan_Albatross_0075_668.jpg,1,-2.4539220333099365,1.3515212535858154,1,2,0,1
49,002.Laysan_Albatross/Laysan_Albatross_0064_674.jpg,1,-2.7584428787231445,1.8253604173660278,1,2,0,1
50,002.Laysan_Albatross/Laysan_Albatross_0049_918.jpg,1,-6.133845806121826,4.894629955291748,1,2,0,1
51,002.Laysan_Albatross/Laysan_Albatross_0012_696.jpg,0,0.6073511838912964,-1.5380995273590088,1,2,0,0
52,002.Laysan_Albatross/Laysan_Albatross_0037_699.jpg,1,-7.941694736480713,6.844671726226807,1,3,1,1
53,002.Laysan_Albatross/Laysan_Albatross_0042_801.jpg,1,-7.675896167755127,5.919024467468262,1,3,1,1
54,002.Laysan_Albatross/Laysan_Albatross_0004_930.jpg,1,-6.6544508934021,5.304309844970703,1,2,0,1
55,002.Laysan_Albatross/Laysan_Albatross_0093_725.jpg,1,-0.49490898847579956,-0.4687519371509552,1,2,0,1
56,002.Laysan_Albatross/Laysan_Albatross_0021_737.jpg,1,-8.046546936035156,6.771510124206543,1,3,1,1
57,002.Laysan_Albatross/Laysan_Albatross_0059_488.jpg,1,-4.41750955581665,3.488668441772461,1,3,1,1
58,002.Laysan_Albatross/Laysan_Albatross_0103_504.jpg,1,-3.2363169193267822,2.270930528640747,1,3,1,1
59,002.Laysan_Albatross/Laysan_Albatross_0079_506.jpg,1,-4.92812967300415,3.6130611896514893,1,2,0,1
60,003.Sooty_Albatross/Sooty_Albatross_0003_1078.jpg,1,-3.976613998413086,2.9442355632781982,1,2,0,1
61,003.Sooty_Albatross/Sooty_Albatross_0044_1105.jpg,1,-7.491944313049316,6.3758769035339355,1,3,1,1
62,003.Sooty_Albatross/Sooty_Albatross_0071_1116.jpg,1,-5.870482921600342,4.964020252227783,1,3,1,1
63,003.Sooty_Albatross/Sooty_Albatross_0030_1122.jpg,1,-9.070650100708008,7.733798503875732,1,3,1,1
64,003.Sooty_Albatross/Sooty_Albatross_0054_796347.jpg,1,-2.066735029220581,1.0499451160430908,1,2,0,1
65,003.Sooty_Albatross/Sooty_Albatross_0033_1128.jpg,1,-0.7251288890838623,-0.11181144416332245,1,2,0,1
66,003.Sooty_Albatross/Sooty_Albatross_0048_1130.jpg,1,-5.174985408782959,4.014207363128662,1,3,1,1
67,003.Sooty_Albatross/Sooty_Albatross_0024_1161.jpg,0,2.0322015285491943,-2.2479629516601562,1,2,0,0
68,003.Sooty_Albatross/Sooty_Albatross_0005_796342.jpg,1,-3.5982484817504883,2.554198741912842,1,2,0,1
69,003.Sooty_Albatross/Sooty_Albatross_0042_1210.jpg,1,-5.706937789916992,4.491683006286621,1,3,1,1
70,003.Sooty_Albatross/Sooty_Albatross_0046_1211.jpg,1,-6.395415782928467,5.37454891204834,1,3,1,1
71,003.Sooty_Albatross/Sooty_Albatross_0049_796350.jpg,1,-8.544038772583008,7.491403579711914,1,3,1,1
72,003.Sooty_Albatross/Sooty_Albatross_0050_796351.jpg,1,-3.6647489070892334,2.6699013710021973,1,3,1,1
73,003.Sooty_Albatross/Sooty_Albatross_0010_796355.jpg,1,-4.797806739807129,3.9094157218933105,1,3,1,1
74,003.Sooty_Albatross/Sooty_Albatross_0029_796357.jpg,1,-4.558400630950928,3.4861745834350586,1,2,0,1
75,003.Sooty_Albatross/Sooty_Albatross_0069_796358.jpg,1,-7.207732677459717,5.783969402313232,1,3,1,1
76,003.Sooty_Albatross/Sooty_Albatross_0020_796359.jpg,1,-3.343315362930298,2.1869893074035645,1,2,0,1
77,003.Sooty_Albatross/Sooty_Albatross_0076_796365.jpg,1,-3.75760817527771,2.5627520084381104,1,2,0,1
78,003.Sooty_Albatross/Sooty_Albatross_0004_796366.jpg,0,1.6362384557724,-2.652529716491699,1,2,0,0
79,003.Sooty_Albatross/Sooty_Albatross_0065_796367.jpg,1,-3.8656632900238037,2.9817559719085693,1,2,0,1
80,003.Sooty_Albatross/Sooty_Albatross_0007_796372.jpg,1,-3.4791364669799805,2.6637625694274902,1,2,0,1
81,003.Sooty_Albatross/Sooty_Albatross_0051_796374.jpg,1,-6.510185718536377,5.5688934326171875,1,3,1,1
82,003.Sooty_Albatross/Sooty_Albatross_0067_796376.jpg,1,-5.422793865203857,4.033833026885986,1,3,1,1
83,003.Sooty_Albatross/Sooty_Albatross_0066_796382.jpg,1,-7.782699108123779,6.860745429992676,1,3,1,1
84,003.Sooty_Albatross/Sooty_Albatross_0036_796387.jpg,0,-0.3100811839103699,-0.8363814949989319,1,2,0,0
85,003.Sooty_Albatross/Sooty_Albatross_0006_796390.jpg,1,-5.495846271514893,4.251213073730469,1,2,0,1
86,003.Sooty_Albatross/Sooty_Albatross_0002_796395.jpg,1,-8.630088806152344,7.1641364097595215,1,3,1,1
87,003.Sooty_Albatross/Sooty_Albatross_0013_796402.jpg,1,-6.422379493713379,5.600827217102051,1,3,1,1
88,004.Groove_billed_Ani/Groove_Billed_Ani_0068_1538.jpg,0,4.832609176635742,-4.808139324188232,0,0,0,1
89,004.Groove_billed_Ani/Groove_Billed_Ani_0094_1540.jpg,0,3.05741810798645,-3.824648141860962,0,1,1,1
90,004.Groove_billed_Ani/Groove_Billed_Ani_0080_1549.jpg,0,7.322176933288574,-7.7424821853637695,0,0,0,1
91,004.Groove_billed_Ani/Groove_Billed_Ani_0037_1560.jpg,0,0.8627690076828003,-1.7214078903198242,0,1,1,1
92,004.Groove_billed_Ani/Groove_Billed_Ani_0017_1561.jpg,1,-1.0812071561813354,0.11109120398759842,0,1,1,0
93,004.Groove_billed_Ani/Groove_Billed_Ani_0031_1588.jpg,0,2.811549663543701,-3.4147603511810303,0,1,1,1
94,004.Groove_billed_Ani/Groove_Billed_Ani_0107_1590.jpg,0,2.1074512004852295,-2.6726644039154053,0,1,1,1
95,004.Groove_billed_Ani/Groove_Billed_Ani_0035_1591.jpg,0,6.318453311920166,-6.657022953033447,0,0,0,1
96,004.Groove_billed_Ani/Groove_Billed_Ani_0109_1592.jpg,0,8.387748718261719,-8.601512908935547,0,0,0,1
97,004.Groove_billed_Ani/Groove_Billed_Ani_0075_1617.jpg,0,6.268259048461914,-6.740860939025879,0,0,0,1
98,004.Groove_billed_Ani/Groove_Billed_Ani_0029_1620.jpg,0,8.486174583435059,-8.765535354614258,0,0,0,1
99,004.Groove_billed_Ani/Groove_Billed_Ani_0108_1639.jpg,0,7.057651519775391,-6.811918258666992,0,0,0,1
100,004.Groove_billed_Ani/Groove_Billed_Ani_0100_1646.jpg,0,6.34327507019043,-6.941372394561768,0,0,0,1
101,004.Groove_billed_Ani/Groove_Billed_Ani_0046_1663.jpg,0,0.3205487132072449,-1.4016473293304443,0,1,1,1
102,004.Groove_billed_Ani/Groove_Billed_Ani_0053_1672.jpg,1,-3.832984685897827,2.8672690391540527,0,1,1,0
103,004.Groove_billed_Ani/Groove_Billed_Ani_0088_1678.jpg,0,6.7642598152160645,-7.039587497711182,0,0,0,1
104,004.Groove_billed_Ani/Groove_Billed_Ani_0082_1697.jpg,0,5.7277045249938965,-5.97697114944458,0,0,0,1
105,004.Groove_billed_Ani/Groove_Billed_Ani_0101_1700.jpg,1,-2.8558526039123535,1.9198174476623535,0,1,1,0
106,004.Groove_billed_Ani/Groove_Billed_Ani_0010_1704.jpg,0,-0.6141422986984253,-0.6406523585319519,0,1,1,1
107,004.Groove_billed_Ani/Groove_Billed_Ani_0040_1715.jpg,0,3.1136281490325928,-3.419581890106201,0,1,1,1
108,004.Groove_billed_Ani/Groove_Billed_Ani_0074_1730.jpg,0,4.735727787017822,-5.487141132354736,0,0,0,1
109,004.Groove_billed_Ani/Groove_Billed_Ani_0059_1480.jpg,0,5.397537708282471,-5.890215873718262,0,0,0,1
110,004.Groove_billed_Ani/Groove_Billed_Ani_0005_1750.jpg,0,6.598905563354492,-7.006359577178955,0,0,0,1
111,004.Groove_billed_Ani/Groove_Billed_Ani_0014_1755.jpg,0,7.014427661895752,-7.068004131317139,0,0,0,1
112,004.Groove_billed_Ani/Groove_Billed_Ani_0060_1505.jpg,1,-2.5349466800689697,1.4086209535598755,0,1,1,0
113,004.Groove_billed_Ani/Groove_Billed_Ani_0087_1765.jpg,0,2.6702797412872314,-3.3301138877868652,0,0,0,1
114,004.Groove_billed_Ani/Groove_Billed_Ani_0062_1767.jpg,0,5.739703178405762,-6.351339340209961,0,0,0,1
115,004.Groove_billed_Ani/Groove_Billed_Ani_0092_1516.jpg,0,3.5779201984405518,-4.131162166595459,0,0,0,1
116,004.Groove_billed_Ani/Groove_Billed_Ani_0009_1522.jpg,0,4.169912815093994,-4.855328559875488,0,0,0,1
117,004.Groove_billed_Ani/Groove_Billed_Ani_0078_1780.jpg,0,5.268200397491455,-5.440784454345703,0,0,0,1
118,005.Crested_Auklet/Crested_Auklet_0006_1813.jpg,1,-2.045595645904541,1.3010075092315674,1,3,1,1
119,005.Crested_Auklet/Crested_Auklet_0042_794902.jpg,1,-8.64779281616211,7.261840343475342,1,3,1,1
120,005.Crested_Auklet/Crested_Auklet_0041_794910.jpg,1,-4.631567478179932,3.74851131439209,1,3,1,1
121,005.Crested_Auklet/Crested_Auklet_0044_1825.jpg,1,-7.237188816070557,5.951109886169434,1,3,1,1
122,005.Crested_Auklet/Crested_Auklet_0011_794927.jpg,0,1.4838095903396606,-2.3431737422943115,1,2,0,0
123,005.Crested_Auklet/Crested_Auklet_0059_794929.jpg,1,-5.3721747398376465,4.5109639167785645,1,3,1,1
124,005.Crested_Auklet/Crested_Auklet_0021_794938.jpg,0,1.1336251497268677,-2.0922889709472656,1,2,0,0
125,005.Crested_Auklet/Crested_Auklet_0074_794949.jpg,1,-2.8309762477874756,1.8161330223083496,1,2,0,1
126,005.Crested_Auklet/Crested_Auklet_0028_794951.jpg,1,-7.916261672973633,6.540316581726074,1,3,1,1
127,005.Crested_Auklet/Crested_Auklet_0053_794966.jpg,1,-6.063735008239746,5.013786315917969,1,3,1,1
128,005.Crested_Auklet/Crested_Auklet_0068_785253.jpg,1,-1.1266831159591675,0.0901450514793396,1,2,0,1
129,005.Crested_Auklet/Crested_Auklet_0070_785261.jpg,1,-3.98748779296875,2.6194448471069336,1,3,1,1
130,005.Crested_Auklet/Crested_Auklet_0036_794905.jpg,1,-3.686152696609497,2.8460357189178467,1,2,0,1
131,005.Crested_Auklet/Crested_Auklet_0048_1791.jpg,1,-0.9574634432792664,0.2170994132757187,1,2,0,1
132,006.Least_Auklet/Least_Auklet_0014_1901.jpg,1,-1.7369288206100464,0.7562606334686279,1,2,0,1
133,006.Least_Auklet/Least_Auklet_0032_795068.jpg,1,-2.7708513736724854,1.8950048685073853,1,3,1,1
134,006.Least_Auklet/Least_Auklet_0039_795081.jpg,0,2.5444886684417725,-3.1882312297821045,1,2,0,0
135,006.Least_Auklet/Least_Auklet_0025_795087.jpg,1,-4.635983467102051,3.729889154434204,1,3,1,1
136,006.Least_Auklet/Least_Auklet_0028_795094.jpg,1,-3.489715099334717,2.713453531265259,1,2,0,1
137,006.Least_Auklet/Least_Auklet_0055_795106.jpg,1,-3.162706136703491,2.3425350189208984,1,3,1,1
138,006.Least_Auklet/Least_Auklet_0041_795107.jpg,1,-3.044987440109253,2.345515727996826,1,3,1,1
139,006.Least_Auklet/Least_Auklet_0004_795112.jpg,0,1.0616689920425415,-1.723761796951294,1,2,0,0
140,006.Least_Auklet/Least_Auklet_0023_1898.jpg,1,-1.5411573648452759,0.7173919081687927,1,3,1,1
141,006.Least_Auklet/Least_Auklet_0046_795118.jpg,0,1.8792006969451904,-2.2802741527557373,1,2,0,0
142,006.Least_Auklet/Least_Auklet_0005_795119.jpg,1,-0.8832700252532959,0.258618026971817,1,3,1,1
143,007.Parakeet_Auklet/Parakeet_Auklet_0017_795924.jpg,1,-1.8789170980453491,0.829131543636322,1,2,0,1
144,007.Parakeet_Auklet/Parakeet_Auklet_0072_795929.jpg,1,-5.621402263641357,5.018225193023682,1,3,1,1
145,007.Parakeet_Auklet/Parakeet_Auklet_0030_795930.jpg,1,-1.3837591409683228,0.5409756302833557,1,2,0,1
146,007.Parakeet_Auklet/Parakeet_Auklet_0058_795942.jpg,0,0.13956615328788757,-0.5884431600570679,1,2,0,0
147,007.Parakeet_Auklet/Parakeet_Auklet_0020_795947.jpg,1,-6.521167278289795,5.4281816482543945,1,3,1,1
148,007.Parakeet_Auklet/Parakeet_Auklet_0064_795954.jpg,1,-3.4796319007873535,2.531264305114746,1,2,0,1
149,007.Parakeet_Auklet/Parakeet_Auklet_0039_795955.jpg,1,-4.167853832244873,3.3855490684509277,1,3,1,1
150,007.Parakeet_Auklet/Parakeet_Auklet_0050_795957.jpg,0,2.1663966178894043,-2.9436066150665283,1,2,0,0
151,007.Parakeet_Auklet/Parakeet_Auklet_0031_795960.jpg,1,-5.33225679397583,4.389469623565674,1,3,1,1
152,007.Parakeet_Auklet/Parakeet_Auklet_0026_795962.jpg,1,-1.0529354810714722,-0.05545846372842789,1,3,1,1
153,007.Parakeet_Auklet/Parakeet_Auklet_0055_795963.jpg,1,-5.015376567840576,4.366108417510986,1,3,1,1
154,007.Parakeet_Auklet/Parakeet_Auklet_0067_795964.jpg,1,-1.5020033121109009,0.7231127619743347,1,2,0,1
155,007.Parakeet_Auklet/Parakeet_Auklet_0015_795966.jpg,1,-7.70241117477417,6.685244083404541,1,3,1,1
156,007.Parakeet_Auklet/Parakeet_Auklet_0013_795970.jpg,1,-7.341969966888428,6.200912952423096,1,3,1,1
157,007.Parakeet_Auklet/Parakeet_Auklet_0051_795971.jpg,1,-8.032106399536133,7.05980110168457,1,3,1,1
158,007.Parakeet_Auklet/Parakeet_Auklet_0040_795974.jpg,1,-0.622766375541687,-0.4216446876525879,1,2,0,1
159,007.Parakeet_Auklet/Parakeet_Auklet_0016_795977.jpg,1,-2.1610684394836426,1.7111326456069946,1,2,0,1
160,007.Parakeet_Auklet/Parakeet_Auklet_0075_795981.jpg,0,0.04984523355960846,-0.4912845492362976,1,2,0,0
161,007.Parakeet_Auklet/Parakeet_Auklet_0061_795990.jpg,1,-0.733849048614502,0.1958552598953247,1,2,0,1
162,007.Parakeet_Auklet/Parakeet_Auklet_0008_795992.jpg,1,-5.673356533050537,4.687504768371582,1,2,0,1
163,007.Parakeet_Auklet/Parakeet_Auklet_0034_795994.jpg,1,-0.9447861909866333,0.3059432804584503,1,2,0,1
164,007.Parakeet_Auklet/Parakeet_Auklet_0010_795995.jpg,1,-1.7354334592819214,0.9984384179115295,1,2,0,1
165,007.Parakeet_Auklet/Parakeet_Auklet_0070_795998.jpg,1,-2.0508816242218018,1.136429786682129,1,3,1,1
166,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0042_2101.jpg,1,-1.933495044708252,1.1189701557159424,1,3,1,1
167,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0027_797496.jpg,1,-5.653067111968994,4.4400410652160645,1,3,1,1
168,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0034_797497.jpg,1,-6.042463302612305,4.890852928161621,1,3,1,1
169,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0037_797499.jpg,1,-6.7335381507873535,5.655709266662598,1,3,1,1
170,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0044_797502.jpg,1,-2.9309396743774414,2.4684243202209473,1,2,0,1
171,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0040_797503.jpg,0,0.9703429341316223,-1.8649564981460571,1,2,0,0
172,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0025_797508.jpg,1,-6.1609344482421875,5.262984752655029,1,3,1,1
173,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0051_797510.jpg,1,-6.34158182144165,5.047211647033691,1,3,1,1
174,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0041_797515.jpg,1,-7.824357509613037,6.572250843048096,1,3,1,1
175,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0046_797532.jpg,1,-1.81032133102417,0.6486188173294067,1,2,0,1
176,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0003_797535.jpg,1,-3.958672046661377,3.149888038635254,1,3,1,1
177,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0045_797536.jpg,0,3.112363576889038,-3.3486814498901367,1,2,0,0
178,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0001_797538.jpg,1,-5.617649555206299,4.29115629196167,1,3,1,1
179,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0004_797541.jpg,1,-5.5955681800842285,4.38035249710083,1,3,1,1
180,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0048_2162.jpg,1,-2.0322883129119873,1.0273959636688232,1,2,0,1
181,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0035_2166.jpg,1,-7.4139180183410645,6.359776020050049,1,3,1,1
182,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0022_2170.jpg,1,-1.9133397340774536,1.0324064493179321,1,2,0,1
183,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0039_2174.jpg,0,-0.3073343336582184,-0.45758455991744995,1,2,0,0
184,009.Brewer_Blackbird/Brewer_Blackbird_0099_2560.jpg,0,3.1731722354888916,-3.936408042907715,0,0,0,1
185,009.Brewer_Blackbird/Brewer_Blackbird_0106_2608.jpg,0,4.831757545471191,-5.437267780303955,0,0,0,1
186,009.Brewer_Blackbird/Brewer_Blackbird_0009_2616.jpg,0,3.1114895343780518,-3.6039230823516846,0,0,0,1
187,009.Brewer_Blackbird/Brewer_Blackbird_0102_2620.jpg,0,0.14317326247692108,-0.747564435005188,0,1,1,1
188,009.Brewer_Blackbird/Brewer_Blackbird_0101_2630.jpg,0,2.959911346435547,-4.096348285675049,0,1,1,1
189,009.Brewer_Blackbird/Brewer_Blackbird_0054_2631.jpg,0,4.6234564781188965,-4.808119297027588,0,1,1,1
190,009.Brewer_Blackbird/Brewer_Blackbird_0096_2634.jpg,0,1.4869602918624878,-2.5197858810424805,0,1,1,1
191,009.Brewer_Blackbird/Brewer_Blackbird_0041_2653.jpg,0,7.062465190887451,-7.737166881561279,0,0,0,1
192,009.Brewer_Blackbird/Brewer_Blackbird_0090_2658.jpg,0,0.8778287172317505,-2.220121145248413,0,1,1,1
193,009.Brewer_Blackbird/Brewer_Blackbird_0017_2668.jpg,1,-1.990085244178772,0.9240785837173462,0,1,1,0
194,009.Brewer_Blackbird/Brewer_Blackbird_0137_2680.jpg,0,1.5191835165023804,-2.508086681365967,0,1,1,1
195,009.Brewer_Blackbird/Brewer_Blackbird_0028_2682.jpg,0,5.453282833099365,-5.894018650054932,0,0,0,1
196,009.Brewer_Blackbird/Brewer_Blackbird_0046_2688.jpg,0,6.1813788414001465,-6.265842914581299,0,0,0,1
197,009.Brewer_Blackbird/Brewer_Blackbird_0012_2691.jpg,1,-1.5047718286514282,0.726878821849823,0,1,1,0
198,009.Brewer_Blackbird/Brewer_Blackbird_0066_2693.jpg,0,4.842269420623779,-5.14517879486084,0,0,0,1
199,009.Brewer_Blackbird/Brewer_Blackbird_0016_2225.jpg,1,-1.2241227626800537,0.5013230443000793,0,1,1,0
200,009.Brewer_Blackbird/Brewer_Blackbird_0104_2230.jpg,0,4.090817928314209,-4.56529426574707,0,0,0,1
201,009.Brewer_Blackbird/Brewer_Blackbird_0025_2231.jpg,0,2.3360602855682373,-2.9594645500183105,0,0,0,1
202,009.Brewer_Blackbird/Brewer_Blackbird_0080_2234.jpg,0,5.913418769836426,-6.329127311706543,0,0,0,1
203,009.Brewer_Blackbird/Brewer_Blackbird_0127_2235.jpg,0,1.3350008726119995,-2.119699478149414,0,1,1,1
204,009.Brewer_Blackbird/Brewer_Blackbird_0049_2258.jpg,0,0.7081089615821838,-1.7019881010055542,0,1,1,1
205,009.Brewer_Blackbird/Brewer_Blackbird_0010_2269.jpg,0,2.481827974319458,-3.3630666732788086,0,1,1,1
206,009.Brewer_Blackbird/Brewer_Blackbird_0061_2270.jpg,1,-1.2694194316864014,1.2484235763549805,0,1,1,0
207,009.Brewer_Blackbird/Brewer_Blackbird_0015_2286.jpg,0,2.470642566680908,-3.310500144958496,0,1,1,1
208,009.Brewer_Blackbird/Brewer_Blackbird_0038_2294.jpg,0,3.3435351848602295,-4.42344331741333,0,1,1,1
209,009.Brewer_Blackbird/Brewer_Blackbird_0042_2302.jpg,0,1.8612815141677856,-2.6558806896209717,0,0,0,1
210,009.Brewer_Blackbird/Brewer_Blackbird_0065_2310.jpg,0,2.0344350337982178,-2.7768540382385254,0,1,1,1
211,009.Brewer_Blackbird/Brewer_Blackbird_0027_2329.jpg,0,1.0732580423355103,-1.7715562582015991,0,1,1,1
212,009.Brewer_Blackbird/Brewer_Blackbird_0004_2345.jpg,0,4.310697078704834,-4.555757999420166,0,0,0,1
213,010.Red_winged_Blackbird/Red_Winged_Blackbird_0022_4483.jpg,0,4.8061957359313965,-5.593552112579346,0,0,0,1
214,010.Red_winged_Blackbird/Red_Winged_Blackbird_0017_4116.jpg,0,0.7183495759963989,-0.6163971424102783,0,1,1,1
215,010.Red_winged_Blackbird/Red_Winged_Blackbird_0058_4141.jpg,0,2.965791940689087,-3.6640987396240234,0,1,1,1
216,010.Red_winged_Blackbird/Red_Winged_Blackbird_0074_4146.jpg,0,4.600805759429932,-5.323108196258545,0,0,0,1
217,010.Red_winged_Blackbird/Red_Winged_Blackbird_0042_3635.jpg,0,4.264625072479248,-4.800467491149902,0,0,0,1
218,010.Red_winged_Blackbird/Red_Winged_Blackbird_0064_4936.jpg,0,3.256141424179077,-3.9918441772460938,0,0,0,1
219,010.Red_winged_Blackbird/Red_Winged_Blackbird_0104_3918.jpg,1,-4.375950336456299,3.575056552886963,0,1,1,0
